-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-495.4517 47.9742 [128, 38, 14, 21, 4, 9]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-495.4517 47.9742 [128, 38, 14, 21, 4, 9]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-495.4517 47.9742 [128, 38, 14, 21, 4, 9]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-495.4517 47.9742 [128, 38, 14, 21, 4, 9]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-495.4517 47.9742 [128, 38, 14, 21, 4, 9]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1607.4673 201.8573 [199, 144, 8, 128, 28, 114]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-1300.8595 98.042 [183, 9, 120, 7, 26, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]
-1607.463 175.013 [199, 29, 170, 2, 6, 146]
-1328.7362 92.9962 [185, 18, 20, 17, 53, 8]


-392.4412 38.8412 [118, 20, 5, 22, 8, 4]
-1577.1653 113.2478 [198, 59, 4, 0, 4, 41]
-281.7057 35.9482 [106, 4, 38, 55, 17, 9]
-253.54 31.42 [102, 36, 0, 12, 1, 0]
-867.6367 74.1867 [157, 27, 83, 35, 22, 14]
-709.6594 59.5219 [146, 9, 2, 59, 9, 13]
-1443.7477 98.8077 [191, 12, 9, 4, 64, 16]
-1274.9625 86.0825 [182, 5, 0, 20, 15, 8]
-799.8061 61.1661 [152, 10, 13, 11, 7, 8]
-194.6657 25.8882 [93, 2, 16, 4, 29, 1]
-568.8453 48.4078 [134, 7, 4, 10, 21, 7]
-1480.0453 100.0678 [193, 24, 32, 2, 32, 7]
-1549.7161 102.7986 [197, 6, 3, 50, 5, 21]
-1157.7414 80.4814 [175, 4, 11, 3, 16, 16]
-414.7149 46.1574 [120, 28, 33, 9, 4, 41]
-115.6816 2.9841 [0, 4, 8, 16, 8, 3]
-829.7337 62.1837 [154, 0, 1, 11, 6, 14]
-669.3525 54.015 [142, 5, 0, 0, 10, 21]
-128.7841 19.6866 [0, 4, 158, 3, 26, 3]
-287.8277 37.3477 [106, 12, 66, 21, 36, 8]
-994.1335 78.5935 [165, 35, 12, 1, 65, 16]
-123.7933 11.7533 [0, 4, 109, 1, 10, 8]
-1583.4001 119.4826 [199, 8, 44, 132, 2, 3]
-931.1414 75.7314 [161, 56, 19, 3, 4, 2]
-910.1508 75.3533 [160, 42, 22, 32, 42, 15]
-108.4289 2.3914 [2, 6, 1, 3, 1, 9]
-838.369 71.029 [155, 55, 11, 22, 10, 4]
-154.3749 25.0174 [88, 12, 11, 37, 6, 23]
-497.3196 47.2096 [128, 6, 12, 26, 3, 34]
-628.4565 52.939 [139, 22, 5, 4, 7, 19]
-119.3141 4.4441 [0, 5, 10, 0, 23, 18]
-120.2045 10.647 [0, 0, 94, 15, 13, 15]
-1632.7559 196.0384 [199, 171, 93, 51, 24, 67]
-1607.463 175.013 [199, 29, 170, 2, 6, 146]
-1328.7362 92.9962 [185, 18, 20, 17, 53, 8]


