-6.76183791955 -0.28527056684 [179, 6, 81]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
-14.3139285907 -9.51405895067 [77, 74, 81]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-16.0427048865 -6.10090252731 [81, 102, 75]
-18.3090958385 0.289323013586 [101, 94, 90]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-15.6537451456 -6.139741163 [79, 93, 74]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-14.2261216249 -10.2326748792 [77, 74, 79]


-17.6323297245 -3.54897652125 [103, 99, 77]
